gene_name,17DPi_FPKM,18DPi_FPKM,AC_FPKM,D22_FPKM,NEW_FPKM,gene_id
Cldn14,0,0,0,0,0,ENSMUSG00000047109
Kif20a,0.994339923,0.936108868,0.064605204,1.654857134,11.55191424,ENSMUSG00000003779
Brd8,4.967110356,5.798692888,7.235428324,4.691029467,7.638491267,ENSMUSG00000003778
Tas2r139,0,0,0,0,0,ENSMUSG00000047102
Pbp2,0,0,5.881030455,0,0,ENSMUSG00000047104
Cacna1d,0.876372314,1.904155408,8.236058849,1.591951269,3.906430817,ENSMUSG00000015968
Il17rb,0,0.096369374,0.729440988,0.015684216,0,ENSMUSG00000015966
Rad51c,0.05157189,0.097105243,0.53621072,0.203288909,1.139378357,ENSMUSG00000007646
1700016C15Rik,0,0.11011851,0.532283395,0,0,ENSMUSG00000015962
Adss,15.71435454,24.81339175,34.59697315,23.06341269,17.39774671,ENSMUSG00000015961
Gm11290,0,0,0,0,0,ENSMUSG00000085827
Gm15638,0,0,0,0,0,ENSMUSG00000085826
Platr9,0,0,0,0,0,ENSMUSG00000085824
Gm13012,0,0,0,0,0,ENSMUSG00000085823
Gm15584,0,0,0,0,0,ENSMUSG00000085822
4933406K04Rik,0,0,0,0,0,ENSMUSG00000085820
Gm5177,0,0,0,0,0.016698174,ENSMUSG00000098065
Gm26944,0.813109468,1.249690566,3.139947394,1.22093457,1.297806363,ENSMUSG00000098066
Gm26945,0,0.084149488,0.609836371,0.041086251,0.11916353,ENSMUSG00000098061
Gm4285,1.133348718,1.782161874,1.54094594,0.82468537,0.974074177,ENSMUSG00000085829
Gm15612,0,0.217067316,0.262215297,0,0.051246694,ENSMUSG00000085828
Adgb,0.31184376,0.738147008,0.259377672,0.393341562,0.010555276,ENSMUSG00000050994
Cetn1,0,0,0,0,0,ENSMUSG00000050996
Pcdhb9,4.066914037,1.412418579,0.535245365,2.57033016,4.497033016,ENSMUSG00000051242
Gm13711,0,0,0,0,0,ENSMUSG00000084198
Gm15167,0,0,0,0,0,ENSMUSG00000084191
Gm13282,0,0,0,0,0,ENSMUSG00000084192
Gm15372,0,0,0,0,0,ENSMUSG00000084195
Syt13,0.229995232,0.022486311,2.173856143,0.197784154,6.434981147,ENSMUSG00000027220
Capn15,4.601970662,4.014007396,7.525539216,4.860745806,5.19636697,ENSMUSG00000037326
Mapk8ip1,24.26332016,19.32831689,20.71264835,21.58024461,44.34105012,ENSMUSG00000027223
Gm14601,0,0,0,0,0,ENSMUSG00000081119
Mrgprb4,0,0,0,0,0,ENSMUSG00000070550
Taf7l,0,0,0,0,0.159991663,ENSMUSG00000009596
Cyp11b1,0,0,0,0,0,ENSMUSG00000075604
2300005B03Rik,0,0,0,0.303359543,0,ENSMUSG00000075605
Col5a1,7.09088451,10.2302547,15.25709471,13.46703429,0.963982757,ENSMUSG00000026837
Chil1,143.9153249,150.9725509,107.8427251,70.63369819,0.127973601,ENSMUSG00000064246
Plcxd1,0.154704799,0.463697811,3.458330817,0.569162032,0.044897207,ENSMUSG00000064247
A730045E13Rik,0,0,0,0,0,ENSMUSG00000053979
Fcnb,0,0,0,0,0,ENSMUSG00000026835
Mertk,1.120420096,0.498833605,1.111370259,0.62269925,0.287787392,ENSMUSG00000014361
Cd8a,0,0,0,0,0,ENSMUSG00000053977
Dppa3-ps,0,0,0,0,0,ENSMUSG00000080241
Olfr996,0,0,0,0,0,ENSMUSG00000100631
Gm43793,0,0.063444123,0,0,0,ENSMUSG00000107155
Gm43152,0,0,0,0,0,ENSMUSG00000107152
Gm38404,0,0,0,0,0,ENSMUSG00000107153
Gm43810,0,0,0,0,0,ENSMUSG00000107151
Gm9257,0,0,0,0,0,ENSMUSG00000095254
Scgb1b3,0,0,0,0,0,ENSMUSG00000095257
Gm10697,0,0,0,0,0,ENSMUSG00000095251
AC133103.4,0,0,0,0,0,ENSMUSG00000095250
Zfp799,1.653181897,1.759095962,2.357098891,1.565217584,4.019032191,ENSMUSG00000095253
Gm7919,0,0,0,0,0,ENSMUSG00000107159
Btnl6,0,0,0,0,0,ENSMUSG00000092618
Gm20438,0,0,0,0,0,ENSMUSG00000092619
Vmn1r-ps67,0,0,0,0,0,ENSMUSG00000092610
Vmn2r-ps42,0,0,0,0,0,ENSMUSG00000092611
Vmn2r-ps47,0,0,0,0,0,ENSMUSG00000092614
Olfr762-ps1,0,0,0,0,0,ENSMUSG00000092615
Vmn1r-ps74,0,0,0,0,0,ENSMUSG00000092616
Gm7903,0,0,0,0,0,ENSMUSG00000096508
Gm28483,0,0,0,0,0,ENSMUSG00000099738
Gm20804,0,0,0,0,0,ENSMUSG00000099739
Gm21880,0,0,0,0,0,ENSMUSG00000099733
Gm28547,0,0,0,0,0,ENSMUSG00000099730
Gm29181,0,0,0,0,0,ENSMUSG00000099731
Gm20863,0,0,0,0,0,ENSMUSG00000099736
Trav4d-4,0,0,0,0,0,ENSMUSG00000096505
Arrdc2,2.194646563,3.051497864,2.913708375,1.561558896,3.017998825,ENSMUSG00000002910
Gm29205,0,0,0,0,0,ENSMUSG00000099735
Igkv2-137,0,0,0,0,0,ENSMUSG00000076501
AI597479,17.00963914,14.97376088,21.63374748,16.54078283,17.48553641,ENSMUSG00000010290
Gm29552,0,0,0,0,0,ENSMUSG00000099888
Mrgprb11-ps,0,0,0,0,0,ENSMUSG00000099889
Cyb561d1,1.034957697,1.059418874,1.247942845,0.967000284,0.678945646,ENSMUSG00000048796
Olfr1283,0,0,0,0,0,ENSMUSG00000099887
Gm29316,0,0,0,0,0,ENSMUSG00000099880
2810013P06Rik,5.298770316,5.305243925,7.536969842,4.641417103,12.25963115,ENSMUSG00000099881
Thg1l,2.602450903,2.1952418,1.450322932,1.575657355,3.425912529,ENSMUSG00000011254
Gm28168,0,0,0,0,0,ENSMUSG00000101415
Gm29101,0,0,0,0,0,ENSMUSG00000101414
Gm21647,0,0,0,0,0,ENSMUSG00000101417
Gm29318,0,0,0,0,0,ENSMUSG00000101416
Gm28111,0,0,0,0,0,ENSMUSG00000101411
Gm28581,0,0,0,0,0,ENSMUSG00000101410
Gm28131,0,0,0,0,0,ENSMUSG00000101412
Gm28983,0,0,0,0,0,ENSMUSG00000101418
Zc3h18,4.145483753,4.834268849,3.640873087,4.756655717,6.133124466,ENSMUSG00000017478
Casd1,5.606966047,6.082181269,5.941193348,5.571606184,11.70184295,ENSMUSG00000015189
Otor,0,0,0.172341722,0,0,ENSMUSG00000027416
Cep120,9.447309914,10.01603793,10.25355286,10.02112306,23.2798912,ENSMUSG00000048799
1700015O11Rik,0,0,0,0,0,ENSMUSG00000097671
Gm26608,0,0.025503925,0,0.024916903,0.024080418,ENSMUSG00000097673
Gm26609,0,0,0,0,0,ENSMUSG00000097672
1700101I11Rik,0.341393223,0.153046403,0.118313133,0.089708901,0.433467233,ENSMUSG00000097675
Gm26610,0.844738346,0,0.239493509,0.08068794,0.15604218,ENSMUSG00000097674
Gm26611,0,0,0,0,0,ENSMUSG00000097677
Gm26612,0,0,0,0,0,ENSMUSG00000097676
Slc47a1,0,0,0,0,0,ENSMUSG00000010122
Olfr1090,0,0,0,0,0,ENSMUSG00000075172
Rpusd1,5.864195853,6.955312708,9.64974871,5.630140046,6.191112599,ENSMUSG00000041199
Pla2g5,0.305969802,0.562402439,0.795318381,0.777241119,0.038851793,ENSMUSG00000041193
Vps16,7.027968464,5.988701169,8.436671592,6.640124381,7.302177103,ENSMUSG00000027411
Gm20611,0,0,0,0,0,ENSMUSG00000093568
Cxcr3,0,0,0.094484283,0,0,ENSMUSG00000050232
Gja4,0,0,0.14554383,0,1.185084673,ENSMUSG00000050234
Krtap24-1,0,0,0,0,0,ENSMUSG00000050239
Rab26os,2.232197753,1.310019527,1.371391805,1.91976059,1.855150053,ENSMUSG00000093565
Gm18396,0,0,0,0,0,ENSMUSG00000093564
Obox4-ps8,0,0,0,0,0,ENSMUSG00000093567
RP23-200M5.6,0,0,0.055109117,0,0.0269274,ENSMUSG00000108276
Olfr785,0,0,0,0,0,ENSMUSG00000108277
RP24-183K24.2,0,0,0,0,0,ENSMUSG00000108274
Zfand4,0.724562331,1.008882513,1.418056466,0.940796671,0.865869097,ENSMUSG00000108273
RP24-457L7.4,0,0,0,0,0,ENSMUSG00000108271
RP23-402P24.6,0,0.052407749,0.126600696,0.051201905,0,ENSMUSG00000108278
Olfr1079,0,0,0,0,0,ENSMUSG00000075179
Serpina3h,1.256154177,0.347544271,0,0.264088226,0,ENSMUSG00000041449
Mmrn2,0,0,0.145450049,0,0,ENSMUSG00000041445
Arhgap32,3.218020021,3.521065988,4.278399881,3.809361867,7.076080859,ENSMUSG00000041444
Gk5,0.26961538,0.505581825,0.632731408,0.364370603,1.142401221,ENSMUSG00000041440
Etaa1,2.405095422,2.122741495,2.305276544,1.738050499,5.592162449,ENSMUSG00000016984
Pom121l2,0,0,0,0,0,ENSMUSG00000016982
Adgre1,4.400091108,0.93746389,9.353599623,1.030331058,0.088500976,ENSMUSG00000004730
C1qa,4.763522469,0,8.254487116,0,0.230421018,ENSMUSG00000036887
Arhgef26,9.088059967,7.359839533,17.51351794,7.401840826,4.506751965,ENSMUSG00000036885
Arhgap33,0.47768463,0.23721148,0.764100276,0.733869128,82.65512868,ENSMUSG00000036882
Acaa2,18.42614886,19.21104632,47.43641393,28.47956252,14.07688549,ENSMUSG00000036880
Top3b,2.366919588,2.474366396,4.38992449,2.895355834,1.606309277,ENSMUSG00000022779
Cx3cr1,0,0,1.413123963,0.012000646,0,ENSMUSG00000052336
Mblac1,1.262503407,1.228983189,1.437626868,0.631936318,2.13733327,ENSMUSG00000049285
Dlg1,14.16320093,10.6807725,6.683924009,11.18336133,2.575763111,ENSMUSG00000022770
Ppil2,6.587312568,7.097380461,6.144070223,5.778131871,6.765547265,ENSMUSG00000022771
Senp5,6.872466264,7.368379521,5.678755569,8.060308918,7.862528483,ENSMUSG00000022772
Ypel1,0.309548806,0.580156749,0.186872673,0.22041522,4.574397835,ENSMUSG00000022773
Ncbp2,20.36032223,18.57786413,18.35151465,15.04902423,26.13762282,ENSMUSG00000022774
RP23-355N5.6,0,0,0,0,0,ENSMUSG00000107970
RP23-259J8.5,0.262882096,1.010116462,0.663769454,0.749970825,0,ENSMUSG00000107971
CH25-625A20.2,0.145037022,0,0,0.025399462,0.024546777,ENSMUSG00000107976
RP23-353M17.4,0,0,0,0,0,ENSMUSG00000107977
RP23-210L10.3,0.24145621,0.086604207,1.673668977,0.380688948,0,ENSMUSG00000107978
RP23-113N18.1,0,0,0,0,0,ENSMUSG00000107979
Camta2,7.072425637,5.470355226,9.700407426,6.302072161,4.93298976,ENSMUSG00000040712
Creg1,30.55715788,29.50991938,22.94752883,33.00141201,4.555808485,ENSMUSG00000040713
Gm9726,1.198840649,1.975090109,2.492873403,1.693304535,2.359314399,ENSMUSG00000094935
Sh3pxd2b,80.55473437,51.82212904,19.73265776,59.68082611,11.90664663,ENSMUSG00000040711
Gm2007,0,0.108338425,0.157004708,0,0.102296538,ENSMUSG00000094932
Klc3,2.069815291,2.566703299,3.319233462,2.747223291,0.053454798,ENSMUSG00000040714
Rsc1a1,8.542434553,13.20619371,13.36941175,11.57849348,15.20764492,ENSMUSG00000040715
